Hour,Solar_Input,Load_Demand
7529,31.47,14.46
7530,18.92,11.56
7531,-2.26,14.23
7532,0.07,10.24
7533,-3.48,13.83
7534,-0.63,13.85
7535,-0.85,10.4
7536,-3.8,10.64
7537,1.41,13.05
7538,1.13,12.51
7539,0.69,10.36
7540,-1.63,14.24
7541,0.9,11.65
7542,0.93,11.4
7543,4.8,12.22
7544,14.22,11.12
7545,25.36,12.31
7546,36.39,14.48
7547,46.46,11.53
7548,49.96,12.18
7549,53.4,12.91
7550,52.39,14.23
7551,41.03,11.22
7552,41.2,10.79
7553,29.79,10.27
7554,15.58,11.3
7555,3.82,12.69
7556,0.31,10.34
7557,0.57,10.21
7558,-0.37,13.39
7559,4.53,14.28
7560,-0.14,12.65
7561,-1.67,10.97
7562,-4.5,13.94
7563,2.84,13.68
7564,4.7,11.9
7565,-2.93,11.33
7566,0.3,12.31
7567,2.67,10.94
7568,12.11,11.91
7569,23.0,12.47
7570,40.72,12.25
7571,48.05,13.9
7572,44.66,10.39
7573,53.01,12.27
7574,51.92,10.33
7575,42.47,14.74
7576,35.34,13.17
7577,28.83,10.56
7578,17.18,10.16
7579,3.97,11.03
7580,-1.51,12.95
7581,1.22,14.15
7582,0.73,11.92
7583,-2.18,14.64
7584,-4.84,10.7
7585,-3.34,11.74
7586,-0.55,13.32
7587,1.82,12.57
7588,3.88,11.36
7589,4.09,11.36
7590,-0.34,13.4
7591,4.29,12.78
7592,10.71,10.86
7593,27.26,10.96
7594,36.12,13.75
7595,42.22,13.33
7596,48.65,11.88
7597,52.96,11.79
7598,53.23,14.51
7599,46.65,14.75
7600,40.8,11.58
7601,30.91,12.2
7602,18.11,14.3
7603,-4.08,11.35
7604,4.36,13.3
7605,0.9,14.0
7606,-4.06,11.15
7607,-1.28,14.38
7608,0.74,12.75
7609,-3.97,14.88
7610,-4.72,13.11
7611,-4.5,12.2
7612,2.7,10.75
7613,-4.32,11.63
7614,-4.65,10.09
7615,-0.71,14.21
7616,18.14,10.64
7617,31.41,12.18
7618,36.16,12.1
7619,49.1,10.76
7620,51.13,10.86
7621,46.15,11.13
7622,51.39,13.1
7623,47.46,13.81
7624,34.33,14.97
7625,31.42,10.33
7626,16.84,12.49
7627,0.82,10.92
7628,-0.55,13.87
7629,3.64,13.42
7630,-4.18,10.77
7631,3.32,14.99
7632,-1.94,13.64
7633,1.8,14.76
7634,-2.76,10.68
7635,3.68,14.14
7636,-3.59,10.69
7637,-4.58,11.3
7638,-2.2,14.9
7639,-4.77,13.44
7640,19.28,12.97
7641,24.29,10.37
7642,33.02,12.42
7643,42.93,11.45
7644,45.97,10.64
7645,47.91,14.35
7646,44.38,13.64
7647,45.17,13.56
7648,37.57,11.87
7649,31.25,14.37
7650,11.6,13.07
7651,-1.99,12.35
7652,2.71,11.74
7653,-1.79,12.02
7654,-4.75,13.53
7655,4.35,13.81
7656,1.4,10.66
7657,0.02,11.11
7658,1.31,13.52
7659,2.6,11.09
7660,-0.11,11.91
7661,-2.41,11.75
7662,2.81,13.41
7663,-0.1,12.96
7664,17.16,10.76
7665,26.08,13.51
7666,41.77,14.63
7667,40.25,13.09
7668,48.1,14.37
7669,45.78,13.72
7670,46.38,12.72
7671,41.95,10.95
7672,40.37,11.74
7673,30.17,12.99
7674,10.86,11.22
7675,1.24,14.39
7676,4.14,13.43
7677,2.5,10.3
7678,-0.83,13.32
7679,-0.36,12.42
7680,-3.32,11.49
7681,2.59,11.21
7682,-2.67,13.24
7683,-2.8,13.58
7684,4.65,14.46
7685,-1.49,10.78
7686,-2.45,11.68
7687,-2.37,13.64
7688,20.07,10.53
7689,26.17,10.7
7690,38.14,14.17
7691,41.28,13.1
7692,45.52,12.56
7693,51.67,13.12
7694,48.41,10.32
7695,46.16,13.6
7696,41.93,13.9
7697,32.3,11.01
7698,17.73,11.93
7699,-1.64,14.05
7700,-1.91,14.39
7701,-3.22,10.91
7702,2.71,10.01
7703,-1.89,10.79
7704,-2.37,12.49
7705,-1.71,12.19
7706,-2.46,10.83
7707,4.15,12.84
7708,-2.32,14.01
7709,3.14,12.68
7710,-1.17,12.99
7711,3.23,11.65
7712,19.71,14.3
7713,29.71,14.48
7714,36.23,13.8
7715,44.37,12.87
7716,50.82,10.52
7717,49.93,10.29
7718,46.26,12.66
7719,40.21,12.13
7720,37.33,13.22
7721,28.45,14.96
7722,19.0,10.85
7723,1.52,13.96
7724,-2.38,10.7
7725,-4.25,13.95
7726,1.26,12.52
7727,1.62,12.15
7728,-0.77,13.02
7729,2.17,14.11
7730,-3.45,11.06
7731,-4.62,11.87
7732,-4.21,14.55
7733,-1.06,13.06
7734,1.38,11.12
7735,-4.08,12.68
7736,14.37,12.6
7737,27.77,12.61
7738,40.65,12.79
7739,41.39,12.23
7740,52.09,12.09
7741,46.5,13.21
7742,49.18,14.9
7743,47.97,10.25
7744,42.24,13.24
7745,24.81,11.82
7746,13.64,12.41
7747,-3.22,10.37
7748,1.26,10.49
7749,-3.11,13.95
7750,-4.82,11.87
7751,-4.62,10.46
7752,4.97,12.43
7753,-1.73,14.11
7754,1.52,14.72
7755,-1.25,10.95
7756,1.65,14.83
7757,1.46,12.24
7758,2.29,11.44
7759,-1.63,13.51
7760,15.67,12.9
7761,23.35,12.87
7762,39.81,14.19
7763,39.63,14.42
7764,51.52,11.7
7765,45.58,11.49
7766,45.91,11.8
7767,43.66,11.47
7768,38.93,14.35
7769,32.05,13.66
7770,11.51,10.52
7771,-3.66,10.39
7772,0.25,11.44
7773,-0.01,10.1
7774,-0.02,13.84
7775,3.15,11.99
7776,-1.81,12.57
7777,0.3,13.65
7778,-0.4,10.91
7779,-2.9,12.07
7780,-0.44,12.59
7781,-3.67,14.27
7782,0.63,11.13
7783,0.76,11.04
7784,14.21,14.64
7785,28.2,12.71
7786,36.42,14.65
7787,41.94,12.46
7788,48.73,10.99
7789,54.18,11.54
7790,50.11,13.71
7791,42.74,12.58
7792,34.32,11.74
7793,26.71,12.02
7794,18.03,14.76
7795,2.34,14.06
7796,-0.65,10.03
7797,3.17,14.39
7798,3.93,13.09
7799,0.59,10.05
7800,-2.1,10.13
7801,2.37,12.33
7802,-3.65,12.2
7803,-1.84,14.18
7804,-0.64,13.02
7805,3.85,13.59
7806,-3.58,10.43
7807,-0.69,13.89
7808,16.94,12.95
7809,26.87,12.38
7810,35.05,11.78
7811,47.86,13.21
7812,50.39,13.52
7813,51.56,13.89
7814,48.03,14.25
7815,40.95,10.89
7816,33.81,10.09
7817,30.35,13.81
7818,12.37,11.3
7819,-1.46,14.64
7820,0.25,11.67
7821,-3.42,13.23
7822,-2.33,10.21
7823,3.03,12.29
7824,2.35,10.86
7825,-3.74,11.91
7826,-3.91,10.46
7827,-2.48,11.85
7828,1.9,14.18
7829,-4.18,12.9
7830,-4.02,12.05
7831,2.73,13.66
7832,11.45,12.55
7833,30.37,14.33
7834,38.19,14.82
7835,41.51,14.64
7836,44.74,11.7
7837,47.13,10.13
7838,48.91,12.11
7839,47.97,12.96
7840,35.73,11.92
7841,30.4,11.85
7842,13.72,14.54
7843,2.05,14.94
7844,-4.24,10.85
7845,-0.78,13.11
7846,-0.16,13.99
7847,2.12,13.94
7848,-4.23,13.09
7849,0.63,14.22
7850,-3.32,13.15
7851,-3.83,14.16
7852,0.33,14.54
7853,-4.61,11.83
7854,-0.35,10.09
7855,3.63,10.27
7856,14.72,11.22
7857,29.81,14.12
7858,37.74,13.22
7859,48.78,11.49
7860,48.52,10.3
7861,54.05,12.5
7862,47.37,14.6
7863,41.38,14.01
7864,32.88,10.6
7865,32.72,13.52
7866,17.79,11.46
7867,-2.19,10.93
7868,1.52,12.29
7869,-2.84,13.56
7870,5.0,10.01
7871,3.32,13.23
7872,-3.33,12.45
7873,-1.54,12.33
7874,-3.35,14.72
7875,1.07,11.47
7876,4.88,10.79
7877,2.05,12.37
7878,0.79,12.04
7879,-0.01,11.56
7880,19.78,12.8
7881,22.82,14.31
7882,33.16,14.8
7883,44.71,13.53
7884,51.78,13.66
7885,52.51,14.97
7886,48.48,10.67
7887,40.85,13.51
7888,40.36,10.53
7889,31.1,12.66
7890,16.5,10.1
7891,2.39,10.63
7892,1.92,10.69
7893,1.32,13.24
7894,0.46,12.9
7895,1.12,10.06
7896,3.16,14.6
7897,2.77,14.48
7898,-0.24,13.95
7899,3.0,14.19
7900,-0.71,12.88
7901,1.77,13.74
7902,-3.93,11.33
7903,4.68,14.47
7904,19.32,12.96
7905,23.32,10.25
7906,42.41,12.67
7907,45.06,11.88
7908,48.56,12.62
7909,49.15,12.44
7910,46.7,10.31
7911,39.88,14.84
7912,32.81,11.39
7913,29.4,10.57
7914,15.12,13.81
7915,3.55,13.77
7916,4.73,13.96
7917,-4.48,14.71
7918,-4.84,13.23
7919,-0.97,10.16
7920,-1.9,13.51
7921,-4.81,11.84
7922,0.6,12.26
7923,4.01,13.39
7924,-4.5,14.81
7925,-3.92,11.19
7926,-1.02,14.22
7927,1.26,14.03
7928,18.93,14.92
7929,26.19,14.11
7930,34.49,12.44
7931,42.98,13.72
7932,49.21,13.1
7933,46.83,11.65
7934,46.17,14.08
7935,40.59,10.73
7936,39.54,13.9
7937,23.61,14.5
7938,12.86,12.45
7939,1.51,11.08
7940,-3.39,14.43
7941,0.67,11.54
7942,2.37,13.58
7943,-4.8,12.93
7944,-4.35,12.85
7945,-1.15,11.59
7946,-4.46,12.19
7947,3.2,12.83
7948,2.74,10.3
7949,-3.33,11.27
7950,2.87,13.17
7951,-0.36,14.98
7952,12.0,10.33
7953,25.15,13.4
7954,36.38,14.26
7955,42.8,10.46
7956,47.79,12.1
7957,46.39,14.36
7958,53.38,10.16
7959,46.49,12.88
7960,41.62,11.97
7961,31.13,14.43
7962,19.82,11.52
7963,-4.45,10.31
7964,0.89,10.3
7965,0.14,11.0
7966,4.06,12.43
7967,0.58,14.39
7968,-4.77,10.4
7969,1.79,10.15
7970,-1.46,10.74
7971,0.17,14.95
7972,-4.06,13.21
7973,-0.77,14.41
7974,-2.18,12.87
7975,-2.19,14.2
7976,10.39,12.28
7977,23.3,13.3
7978,34.79,12.94
7979,48.05,13.42
7980,43.93,14.53
7981,49.86,11.36
7982,50.63,12.31
7983,42.63,12.43
7984,39.77,12.79
7985,25.47,14.83
7986,12.04,14.94
7987,-1.05,14.93
7988,-0.63,12.2
7989,4.07,12.74
7990,-3.91,14.92
7991,1.92,14.2
7992,-2.38,10.88
7993,-3.16,10.77
7994,2.47,13.61
7995,-2.44,14.92
7996,0.97,13.22
7997,2.49,11.1
7998,-2.81,13.76
7999,-0.21,14.16
8000,17.3,12.09
8001,31.15,10.9
8002,40.58,14.89
8003,43.47,13.29
8004,51.15,12.62
8005,51.6,10.07
8006,46.04,12.22
8007,47.59,13.38
8008,34.31,12.99
8009,23.54,11.5
8010,14.71,10.8
8011,1.13,12.64
8012,1.4,11.36
8013,-4.41,10.92
8014,-0.81,13.1
8015,-4.77,12.41
8016,-0.95,12.17
8017,-0.82,13.06
8018,-3.11,12.39
8019,-4.5,11.27
8020,2.77,12.09
8021,3.02,13.99
8022,3.66,14.62
8023,0.88,12.67
8024,13.58,12.48
8025,23.19,12.87
8026,35.72,13.33
8027,47.56,14.0
8028,52.06,14.38
8029,45.84,14.55
8030,45.93,11.19
8031,47.7,12.44
8032,42.16,12.83
8033,31.36,11.02
8034,18.16,13.31
8035,-4.96,12.34
8036,-1.14,12.53
8037,-0.28,11.46
8038,-2.71,13.86
8039,-2.02,10.85
8040,3.4,11.55
8041,1.59,11.7
8042,2.08,11.09
8043,-1.01,14.94
8044,-3.39,11.8
8045,-2.66,10.01
8046,-4.14,14.01
8047,-0.97,14.22
8048,11.32,10.15
8049,28.61,12.3
8050,33.73,10.93
8051,46.71,11.76
8052,49.37,12.3
8053,48.78,13.27
8054,49.2,13.36
8055,48.73,12.13
8056,34.69,12.61
8057,32.08,14.23
8058,15.22,12.65
8059,-1.16,13.54
8060,-2.58,13.76
8061,-2.59,10.41
8062,-0.18,12.74
8063,-1.46,13.02
8064,-0.38,14.54
8065,-1.19,13.22
8066,3.54,10.74
8067,-1.48,14.11
8068,-3.51,10.9
8069,-4.92,13.8
8070,-4.81,13.95
8071,-1.65,11.28
8072,17.18,11.47
8073,28.76,11.88
8074,39.19,10.34
8075,40.59,12.21
8076,49.67,11.42
8077,54.73,13.88
8078,43.67,12.45
8079,43.26,13.74
8080,40.91,14.29
8081,23.51,13.37
8082,14.61,11.52
8083,-1.61,14.13
8084,-3.36,12.35
8085,-4.25,11.19
8086,2.51,11.79
8087,-2.7,13.73
8088,-4.2,13.37
8089,-0.88,12.41
8090,3.92,11.98
8091,-2.44,12.03
8092,3.3,11.47
8093,2.58,12.61
8094,-1.1,12.87
8095,-4.47,13.93
8096,13.84,13.6
8097,23.35,14.95
8098,36.93,11.06
8099,48.26,10.72
8100,46.99,13.81
8101,45.81,11.92
8102,50.97,13.9
8103,39.95,11.93
8104,41.26,12.1
8105,25.94,10.86
8106,17.8,11.71
8107,-3.62,13.51
8108,-3.39,10.09
8109,1.67,14.19
8110,2.46,10.74
8111,3.31,12.91
8112,-0.9,11.6
8113,1.27,14.9
8114,4.84,13.72
8115,1.6,14.42
8116,2.98,11.89
8117,0.6,11.76
8118,-1.1,13.17
8119,2.4,14.75
8120,14.72,11.61
8121,31.32,14.65
8122,36.1,14.48
8123,41.32,10.8
8124,44.63,13.68
8125,50.19,10.47
8126,52.41,12.61
8127,42.26,12.31
8128,33.35,12.7
8129,23.53,10.05
8130,11.16,10.84
8131,-2.93,11.45
8132,1.44,13.26
8133,-1.67,13.34
8134,-4.93,11.61
8135,1.51,10.64
8136,-4.72,13.91
8137,1.24,10.08
8138,-3.45,10.21
8139,-2.98,14.77
8140,-2.34,10.03
8141,-2.96,10.9
8142,-2.11,12.56
8143,2.73,12.36
8144,11.88,10.14
8145,31.48,14.96
8146,35.2,11.87
8147,48.77,13.3
8148,51.83,10.05
8149,47.69,10.75
8150,51.33,12.06
8151,39.65,14.36
8152,41.51,10.23
8153,31.71,12.8
8154,13.39,12.59
8155,-3.79,12.94
8156,4.69,11.7
8157,3.82,13.85
8158,-1.58,12.64
8159,1.94,13.49
8160,-0.37,11.91
8161,-1.43,10.15
8162,-4.75,12.46
8163,1.0,11.14
8164,-4.24,10.18
8165,-4.68,13.77
8166,-3.13,14.24
8167,-0.2,13.27
8168,13.26,11.13
8169,27.05,10.46
8170,36.35,12.56
8171,45.72,14.82
8172,51.75,11.55
8173,48.62,12.14
8174,46.28,12.05
8175,46.36,10.1
8176,37.88,13.0
8177,24.51,12.93
8178,11.79,13.2
8179,2.2,10.83
8180,2.99,13.63
8181,3.22,12.94
8182,4.37,12.64
8183,2.37,14.09
8184,3.14,13.57
8185,2.3,10.38
8186,4.29,10.98
8187,-3.46,13.97
8188,-2.15,11.06
8189,3.72,13.28
8190,-3.75,14.82
8191,-3.08,12.73
8192,13.02,12.14
8193,27.62,13.57
8194,40.03,11.2
8195,46.98,12.39
8196,50.82,12.43
8197,49.88,11.17
8198,52.27,13.65
8199,42.18,12.08
8200,41.2,14.04
8201,27.88,14.63
8202,19.21,13.34
8203,1.2,10.27
8204,1.63,10.01
8205,1.18,14.93
8206,-4.34,12.97
8207,3.29,11.4
8208,-4.53,12.85
8209,-0.84,11.95
8210,-2.18,14.94
8211,4.62,13.69
8212,1.28,12.88
8213,1.45,10.84
8214,1.93,10.06
8215,1.21,14.49
8216,16.95,13.67
8217,32.61,11.36
8218,32.93,13.31
8219,39.97,11.98
8220,48.58,14.64
8221,49.07,13.18
8222,46.18,10.07
8223,42.12,13.04
8224,41.4,11.33
8225,27.77,14.75
8226,18.56,11.53
8227,1.89,11.02
8228,-3.6,10.19
8229,1.67,13.85
8230,2.22,14.95
8231,-3.71,12.99
8232,1.64,13.38
8233,-1.97,12.95
8234,3.14,13.92
8235,2.81,13.97
8236,4.43,13.15
8237,3.34,10.42
8238,3.68,14.18
8239,0.81,14.04
8240,16.77,14.59
8241,25.21,14.51
8242,42.19,13.86
8243,39.61,14.76
8244,44.18,13.34
8245,50.84,10.5
8246,45.11,14.5
8247,42.07,11.95
8248,37.31,11.53
8249,27.33,11.66
8250,17.2,10.95
8251,-3.24,14.23
8252,-3.32,14.87
8253,-4.26,13.14
8254,0.66,10.92
8255,-0.23,10.51
8256,-0.76,12.64
8257,-4.08,12.77
8258,-1.25,14.21
8259,-1.88,14.5
8260,2.07,14.96
8261,-0.92,11.56
8262,-0.83,12.4
8263,-0.71,13.0
8264,19.51,13.42
8265,25.12,10.71
8266,33.28,14.31
8267,45.1,10.91
8268,46.18,12.45
8269,48.17,11.32
8270,47.46,13.56
8271,49.36,11.66
8272,34.32,14.83
8273,23.62,13.5
8274,15.05,10.53
8275,4.54,13.56
8276,-1.25,12.97
8277,1.71,12.3
8278,-1.72,13.97
8279,0.1,11.28
8280,-3.16,11.7
8281,-3.47,14.36
8282,1.65,10.73
8283,3.69,14.87
8284,2.55,12.76
8285,4.89,14.2
8286,0.05,13.17
8287,1.56,14.04
8288,17.78,11.83
8289,28.57,14.29
8290,38.97,13.55
8291,40.45,13.96
8292,50.87,11.08
8293,47.94,13.31
8294,45.41,12.58
8295,45.12,12.18
8296,34.73,13.46
8297,27.85,13.96
8298,18.14,13.54
8299,3.59,12.79
8300,0.61,13.32
8301,2.89,13.54
8302,-2.69,10.9
8303,1.36,11.42
8304,2.2,11.9
8305,-0.35,10.83
8306,-1.34,13.54
8307,4.73,12.86
8308,1.51,10.41
8309,1.9,11.99
8310,-2.53,11.67
8311,-1.45,14.41
8312,12.19,14.63
8313,31.7,13.62
8314,35.33,11.03
8315,45.49,11.24
8316,48.46,10.95
8317,51.83,12.7
8318,47.51,11.63
8319,44.39,10.99
8320,40.46,11.67
8321,28.92,12.18
8322,18.21,11.23
8323,4.84,13.57
8324,2.46,10.49
8325,-2.59,14.35
8326,-2.21,10.15
8327,2.82,11.51
8328,3.72,12.42
8329,-3.47,10.69
8330,-2.53,11.48
8331,-1.7,12.65
8332,-2.46,13.87
8333,0.46,13.78
8334,-0.07,14.05
8335,-0.48,14.49
8336,17.26,10.72
8337,31.24,10.0
8338,41.04,10.99
8339,42.47,12.28
8340,49.03,14.41
8341,48.23,12.41
8342,53.52,10.3
8343,45.93,13.49
8344,38.83,14.27
8345,32.14,10.82
8346,14.17,10.47
8347,-4.04,12.48
8348,1.98,12.97
8349,2.96,12.94
8350,3.63,14.59
8351,0.34,13.68
8352,3.97,11.49
8353,-2.15,13.25
8354,3.43,10.98
8355,-3.01,11.27
8356,-3.7,10.39
8357,-0.22,14.27
8358,-2.23,10.51
8359,2.88,11.02
8360,11.47,10.61
8361,25.46,11.31
8362,39.15,10.33
8363,42.81,12.29
8364,47.02,14.29
8365,53.23,10.01
8366,51.6,11.63
8367,40.61,12.45
8368,38.87,10.71
8369,29.97,13.46
8370,14.77,11.67
8371,-2.16,14.28
8372,0.66,11.82
8373,4.92,13.08
8374,-4.59,14.7
8375,3.78,11.67
8376,1.22,12.29
8377,4.73,11.05
8378,1.79,10.42
8379,4.25,14.68
8380,-0.88,14.45
8381,-4.78,11.44
8382,5.0,10.05
8383,-0.7,10.71
8384,19.85,13.45
8385,27.37,11.06
8386,34.62,14.68
8387,39.48,11.72
8388,52.38,14.8
8389,48.65,11.85
8390,48.42,12.2
8391,46.44,11.92
8392,40.66,13.11
8393,27.67,14.29
8394,11.66,14.63
8395,3.97,10.39
8396,-0.8,11.4
8397,1.17,12.79
8398,-0.04,10.28
8399,-2.77,11.9
8400,-2.63,13.53
8401,-1.7,13.37
8402,-3.7,13.65
8403,-0.53,12.08
8404,-1.78,12.46
8405,2.85,11.9
8406,-3.21,12.77
8407,-4.62,10.49
8408,11.42,12.88
8409,32.64,14.22
8410,35.95,11.95
8411,48.48,14.34
8412,48.76,10.23
8413,50.65,11.32
8414,53.48,14.85
8415,41.56,14.14
8416,40.79,12.71
8417,29.61,14.41
8418,18.03,14.57
8419,-3.4,11.95
8420,1.32,12.14
8421,-4.37,10.23
8422,2.38,13.09
8423,-4.47,10.71
8424,0.95,10.67
8425,-1.36,10.0
8426,-1.31,12.46
8427,2.0,12.0
8428,2.63,13.13
8429,2.87,11.45
8430,-2.39,13.93
8431,3.54,10.42
8432,17.65,13.02
8433,24.33,11.1
8434,32.83,13.36
8435,42.11,13.69
8436,50.24,14.13
8437,48.8,10.32
8438,43.94,11.85
8439,47.93,10.89
8440,39.12,14.83
8441,24.3,13.42
8442,19.92,10.98
8443,-4.64,13.21
8444,-4.36,11.62
8445,-4.96,13.56
8446,1.96,11.13
8447,-4.3,13.94
8448,-3.45,12.07
8449,0.5,14.81
8450,-2.68,10.08
8451,-3.51,12.84
8452,-2.29,12.24
8453,-0.08,11.0
8454,-3.8,12.16
8455,2.87,12.46
8456,14.09,13.1
8457,25.79,12.04
8458,36.53,12.58
8459,39.8,11.06
8460,45.25,14.34
8461,54.61,11.9
8462,43.74,11.95
8463,48.79,13.33
8464,36.77,11.92
8465,24.87,12.42
8466,14.62,11.14
8467,0.13,12.84
8468,4.75,13.58
8469,1.14,14.78
8470,-4.9,14.19
8471,-3.76,11.44
8472,-2.43,10.01
8473,-0.76,12.38
8474,0.84,11.13
8475,0.1,11.87
8476,-4.07,10.82
8477,2.28,14.14
8478,-4.43,13.84
8479,-0.4,12.67
8480,16.31,12.41
8481,29.19,10.59
8482,40.81,11.77
8483,42.4,12.55
8484,46.23,10.69
8485,52.19,14.25
8486,52.09,10.94
8487,49.43,12.27
8488,34.56,10.6
8489,23.13,10.07
8490,15.88,13.41
8491,-2.54,12.4
8492,3.71,11.94
8493,0.52,10.86
8494,-2.71,12.0
8495,-3.81,12.08
8496,-2.65,11.2
8497,-1.56,10.13
8498,-0.13,13.55
8499,-4.01,12.89
8500,-3.69,12.75
8501,0.43,13.89
8502,3.27,13.82
8503,4.91,11.41
8504,19.73,12.8
8505,29.56,12.12
8506,35.83,14.86
8507,45.16,12.11
8508,47.57,11.4
8509,49.31,12.7
8510,48.86,11.02
8511,43.71,13.57
8512,34.82,13.79
8513,31.19,10.68
8514,12.08,10.26
8515,4.45,10.94
8516,1.88,13.56
8517,0.81,14.49
8518,-4.31,13.21
8519,3.89,10.23
8520,-4.74,10.93
8521,3.67,11.33
8522,0.31,12.92
8523,-4.6,14.43
8524,3.83,11.32
8525,2.34,13.8
8526,-4.26,10.91
8527,-1.75,13.01
8528,16.23,12.72
8529,28.51,12.1
8530,34.48,14.83
8531,40.64,14.83
8532,53.17,12.48
8533,54.16,11.55
8534,45.27,11.09
8535,41.63,13.62
8536,37.18,11.74
8537,24.49,13.49
8538,15.94,11.92
8539,-2.94,10.49
8540,-4.25,10.14
8541,5.0,11.93
8542,0.02,12.76
8543,-4.76,11.8
8544,-3.5,12.45
8545,0.34,14.32
8546,1.2,14.5
8547,2.91,11.21
8548,-2.09,13.72
8549,2.66,10.95
8550,3.79,10.74
8551,1.83,11.11
8552,19.43,14.94
8553,24.52,12.18
8554,40.12,14.74
8555,43.34,11.68
8556,53.3,10.46
8557,47.61,14.28
8558,48.96,11.97
8559,43.71,14.16
8560,35.57,14.97
8561,28.67,13.15
8562,19.03,10.23
8563,-0.49,10.88
8564,-0.24,11.51
8565,0.75,12.08
8566,-3.4,10.57
8567,3.54,13.52
8568,0.65,14.52
8569,-1.48,14.59
8570,1.48,14.61
8571,4.83,12.6
8572,0.64,10.88
8573,1.72,13.63
8574,3.58,13.01
8575,-4.53,13.41
8576,19.86,14.34
8577,28.71,14.15
8578,34.13,11.98
8579,48.41,14.5
8580,51.01,10.42
8581,47.77,13.16
8582,47.07,11.36
8583,47.76,14.8
8584,41.55,12.3
8585,22.82,10.87
8586,17.61,14.07
8587,-0.47,14.88
8588,1.93,14.27
8589,-3.19,12.57
8590,4.24,12.87
8591,-0.09,11.48
8592,-1.54,14.0
8593,-0.78,13.71
8594,3.39,10.64
8595,-1.19,11.17
8596,-2.63,10.5
8597,-4.41,10.65
8598,-4.22,11.03
8599,-4.28,10.72
8600,10.54,14.63
8601,26.24,11.39
8602,40.25,14.39
8603,46.54,10.87
8604,47.49,13.91
8605,51.56,13.49
8606,47.46,12.31
8607,40.09,11.69
8608,33.93,13.81
8609,31.74,14.19
8610,17.32,14.74
8611,3.76,12.15
8612,4.04,10.72
8613,3.45,11.82
8614,-0.28,10.89
8615,4.67,14.63
8616,2.16,13.69
8617,1.14,14.97
8618,-0.66,12.4
8619,-3.34,11.39
8620,1.98,14.7
8621,-3.69,10.7
8622,2.58,12.47
8623,-0.49,14.33
8624,19.12,14.65
8625,24.01,12.15
8626,36.66,14.0
8627,44.47,11.85
8628,46.09,12.69
8629,51.75,12.05
8630,45.78,12.94
8631,46.26,10.76
8632,41.02,11.38
8633,30.07,12.94
8634,13.79,12.03
8635,4.6,13.99
8636,4.47,12.09
8637,-4.74,10.3
8638,0.32,14.33
8639,4.46,10.36
8640,-3.75,12.59
8641,-3.8,10.17
8642,-0.27,14.5
8643,-1.07,13.43
8644,2.04,12.02
8645,4.07,11.48
8646,4.72,11.13
8647,0.26,13.18
8648,15.3,12.53
8649,32.36,11.83
8650,39.51,10.58
8651,44.65,12.02
8652,52.26,10.58
8653,49.97,13.12
8654,44.96,13.82
8655,45.12,14.41
8656,41.68,13.46
8657,27.86,12.51
8658,11.53,12.56
8659,-4.89,11.23
8660,1.65,10.69
8661,-4.04,11.94
8662,2.05,13.42
8663,4.94,14.22
8664,3.31,14.96
8665,2.14,10.84
8666,-2.23,14.11
8667,2.65,13.62
8668,-3.19,13.56
8669,-4.93,14.92
8670,-4.79,11.82
8671,-0.78,13.62
8672,15.96,10.07
8673,29.17,10.95
8674,40.83,14.53
8675,41.63,10.41
8676,50.81,14.85
8677,45.5,12.2
8678,48.33,14.18
8679,49.08,14.06
8680,37.36,11.92
8681,25.63,10.05
8682,15.73,12.09
8683,-3.25,10.98
8684,1.65,10.86
8685,2.36,14.18
8686,0.8,12.2
8687,-3.71,11.65
8688,3.1,11.73
8689,2.29,11.72
8690,0.39,13.27
8691,3.9,12.06
8692,2.68,11.17
8693,-4.27,14.04
8694,-3.88,13.21
8695,-0.86,10.41
8696,11.47,14.03
8697,25.62,14.2
8698,37.93,12.21
8699,49.38,12.44
8700,45.76,12.54
8701,54.98,12.36
8702,47.99,12.73
8703,45.91,13.99
8704,35.79,11.91
8705,27.8,13.35
8706,10.53,12.66
8707,-2.77,12.02
8708,4.03,12.31
8709,4.82,13.43
8710,-2.4,12.42
8711,3.89,10.73
8712,2.03,14.63
8713,-3.52,12.54
8714,4.99,14.83
8715,-4.99,13.73
8716,1.13,14.25
8717,1.12,12.41
8718,-4.04,10.56
8719,1.48,12.91
8720,11.98,14.18
8721,24.42,13.63
8722,35.46,11.81
8723,45.38,11.57
8724,53.01,14.81
8725,53.92,12.31
8726,51.93,14.9
8727,47.18,11.72
8728,39.64,13.53
8729,30.17,12.24
8730,16.34,11.03
8731,1.72,11.62
8732,4.36,12.09
8733,3.93,10.6
8734,-1.12,11.41
8735,-3.89,11.74
8736,2.01,11.52
8737,3.78,10.92
8738,-3.69,14.47
8739,2.43,13.54
8740,-3.88,10.92
8741,3.66,13.49
8742,2.4,12.35
8743,4.09,14.56
8744,13.38,11.16
8745,32.28,12.04
8746,35.73,14.86
8747,42.18,14.56
8748,48.52,10.62
8749,47.83,14.65
8750,49.95,10.48
8751,43.32,10.47
8752,36.16,14.57
8753,26.63,14.91
8754,11.44,14.23
8755,-0.82,11.93
8756,4.07,11.52
8757,4.07,11.34
8758,4.87,11.97
8759,3.17,11.59
8760,1.5,12.15
